user_id,item_id
5368,3022 2630 2603 3053 2067 2510 2342 584 1956 183
5369,36 476 3272 1615 584 528 3694 2256 1376 3402
5370,1316 1615 3059 463 512 3409 1376 3153 2956 293
5371,2646 1543 3022 36 1560 37 1039 640 2980 169
5372,2210 2603 2630 1211 3694 463 2757 1030 2646 208
5373,1831 36 3694 640 2210 1211 463 476 1505 208
5374,2281 1536 1240 512 1070 3022 169 1186 1583 3409
5375,1560 1583 3013 1543 1223 3409 1316 2564 1887 2862
5376,2732 2630 2297 183 3053 584 2626 2342 1078 16
5377,2603 640 2210 2630 2626 2342 3053 3332 2468 2331
5378,1583 2745 472 2732 2297 640 2210 1223 3529 2327
5379,1279 3151 3022 1186 3409 132 1543 93 2931 3269
5380,472 2980 3000 1638 2387 3656 1216 3262 160 1868
5381,476 2757 463 2297 1560 3022 1583 2194 208 2468
5382,1039 1223 3022 36 1560 2210 1316 476 3013 1543
5383,1811 1615 3529 3402 1227 1341 1831 2370 2281 989
5384,472 1543 2862 1615 3529 2732 2054 1223 1316 1560
5385,472 467 989 1560 2370 3677 2402 1887 2068 1315
5386,2862 2646 463 476 1560 3409 2256 3694 2688 2510
5387,1279 2862 472 2732 3153 2256 3692 2784 618 93
5388,1315 467 246 2402 3677 1337 989 1371 1887 2342
5389,3022 2210 1505 3694 1831 3529 2366 82 2626 1960
5390,1223 2784 1505 1039 2564 3423 3529 1186 1279 2402
5391,1543 1316 3402 3529 3153 463 1668 707 1560 883
5392,3694 2745 36 476 3529 463 2757 2626 82 2331
5393,3272 3529 1223 472 1543 463 36 640 1831 2862
5394,3423 3153 2862 1960 2314 2067 1376 1057 1315 779
5395,472 1560 246 2402 2256 3677 1887 650 2370 1337
5396,36 1186 93 472 3151 3423 2862 2603 1505 3409
5397,1583 2646 3059 2210 3022 3529 1211 1376 2664 1811
5398,3423 1543 2862 1279 1583 3151 3409 3424 3269 3153
5399,640 1560 2297 2630 2757 208 2745 1211 1960 293
5400,472 1543 1315 1583 3529 640 2862 3153 1039 463
5401,472 2256 1315 989 246 2402 3677 2068 382 3600
5402,1831 2210 2688 169 640 584 2067 2603 2980 2630
5403,1543 2210 1831 2564 3013 1560 1316 3694 2314 3692
5404,3013 472 1316 1057 36 2664 2768 1560 3269 1223
5405,1858 1638 3000 160 1868 1848 2541 1044 3371 1375
5406,3022 2688 2603 2297 584 169 2468 2602 2067 2342
5407,36 2067 1583 2673 132 3131 2745 2603 1039 2470
5408,3529 472 1039 463 3013 1560 2564 640 1831 169
5409,3013 472 1543 3423 2862 1315 1223 36 3022 1638
5410,1831 2210 543 3349 2342 1300 119 601 501 3215
5411,1543 472 3529 1223 3013 1316 124 1560 3409 2402
5412,3022 1583 584 3529 2630 2757 2732 463 2603 2468
5413,1223 3409 3694 1211 2757 36 169 2402 2602 3059
5414,1543 640 1560 3022 463 1211 3694 3059 1376 2256
5415,472 3529 1315 246 1371 1887 2603 3013 584 1223
5416,1887 1315 3119 528 234 650 120 802 1470 438
5417,472 640 2664 1376 1858 160 3335 1337 3000 528
5418,2603 2817 3418 618 2297 2862 3013 1223 472 3423
5419,618 1638 132 93 3151 3409 3022 3423 523 1543
5420,3022 1186 1039 2784 3409 1316 772 2862 1505 523
5421,2630 2732 2297 169 2626 543 3049 2757 1078 3332
5422,3013 472 1223 3529 2402 1315 3153 463 3409 1316
5423,2210 1560 3153 2646 1811 1376 2534 584 2664 790
5424,3022 1583 2468 1956 2980 1831 584 2732 1248 640
5425,1337 1868 3600 472 3656 452 1545 2653 79 3311
5426,1223 1030 2862 3327 2606 790 2331 1045 2402 2617
5427,476 2314 1615 1543 584 1337 2564 3694 2732 2054
5428,2732 1057 1811 3059 472 2256 3142 3131 132 2402
5429,36 1223 1039 3022 2784 618 796 3153 3269 1354
5430,1279 472 618 3409 2862 1543 1039 1223 3269 1186
5431,3013 2688 2732 1211 1560 584 512 208 1030 1186
5432,1223 1316 463 476 472 2862 640 3350 208 1831
5433,2210 3692 1039 2630 1211 3529 2757 1615 463 36
5434,3013 472 1583 184 1039 2646 779 3000 2297 2636
5435,1223 1560 1543 1615 3013 1316 463 2564 476 989
5436,1543 3013 472 1316 3409 2862 1831 1315 2564 2402
5437,1543 2862 1316 472 1039 2646 1279 169 1505 618
5438,3151 1583 618 3692 3423 401 3418 3529 2603 93
5439,1543 124 1315 2054 989 463 2265 1916 640 2314
5440,3013 1543 3153 3529 1560 1315 36 2564 883 1583
5441,2745 2960 472 3051 2626 989 106 183 132 3013
5442,1583 2862 2564 1039 3409 1560 640 3153 124 3423
5443,3022 1543 2210 1560 476 3059 36 640 2256 2784
5444,476 2980 1223 1583 472 1560 3022 1956 331 1746
5445,584 1746 331 3013 1560 3409 2194 2297 2338 1039
5446,2564 36 472 2646 2402 3022 1831 3409 2688 2862
5447,1543 1316 463 989 476 1583 1315 584 2314 2297
5448,3022 472 1279 1223 36 1039 1583 2402 3013 3409
5449,472 467 2402 2370 3677 1560 2256 989 482 3256
5450,1337 472 3656 1086 3529 3311 452 463 1272 232
5451,2664 1039 1223 922 1583 1543 1560 3142 2297 463
5452,2256 3382 1913 3066 3022 2840 1300 1699 1216 853
5453,1543 472 3272 1223 3022 463 208 1337 2387 3142
5454,640 2646 1316 463 2210 2297 1560 476 2732 1811
5455,1811 2646 1615 1315 3402 3142 2327 2980 1583 922
5456,1543 2862 1316 3529 1315 3153 69 463 883 2528
5457,472 1560 1337 246 2256 2370 1633 2068 2281 1475
5458,3423 36 3013 476 1543 1223 3269 2297 1316 472
5459,3022 3298 2297 1240 1583 784 2119 1536 2587 640
5460,3529 2862 476 1543 1583 3272 2314 3409 2757 863
5461,1039 1811 2210 1615 3528 1211 2564 1376 208 2331
5462,640 2980 472 1831 2297 3022 1583 3013 1039 476
5463,2603 1831 2564 1039 476 3013 3694 1615 1211 796
5464,1831 1316 2564 124 2314 1583 1950 1956 398 3238
5465,472 1337 2862 1223 2402 1543 1831 3529 1316 3600
5466,1039 3529 2646 1211 2297 2626 3053 2067 1186 2129
5467,1223 1831 584 3529 1868 2862 1583 487 989 1315
5468,1831 584 1223 2297 1337 1543 3022 2862 1583 3013
5469,1831 3022 1039 2210 2757 1030 2745 293 208 1746
5470,640 2297 36 1223 2630 3529 2732 1211 584 1831
5471,2210 3694 1211 1030 463 476 2630 82 208 2366
5472,1223 3529 124 2862 1315 3409 2265 2564 3153 487
5473,1560 2688 331 2862 2366 2510 2342 3059 1376 1505
5474,1831 1211 463 2688 208 2342 1223 1811 2564 1316
5475,3022 2297 1831 1211 2603 208 2331 2646 293 944
5476,2256 584 2297 1337 1831 1039 2402 3022 3677 1583
5477,1316 1223 2402 2862 2528 3529 3153 3409 37 3677
5478,3013 36 3423 1505 3692 741 796 2732 2603 573
5479,1505 3022 472 1638 3423 1583 2862 1543 3424 1186
5480,236 796 36 2862 618 3423 2784 573 93 1543
5481,1279 1316 1831 3694 3151 3692 772 1592 3269 2210
5482,1543 1560 2862 2402 707 3529 2054 1811 1887 2314
5483,246 2256 989 1315 3365 1337 1887 1371 3133 1633
5484,3022 1583 1337 246 3677 2281 2342 3529 3205 183
5485,476 3529 293 331 3022 3238 1746 2129 398 1809
5486,3529 3022 1316 476 2862 2617 3350 69 2956 3528
5487,1583 2862 169 463 3423 1223 1039 3153 1615 3409
5488,640 3529 2297 1211 2564 2732 1615 293 124 169
5489,2673 472 2646 2664 1811 1912 1315 790 1102 2470
5490,1316 463 208 3692 293 1030 3528 2327 772 1811
5491,1560 1315 2054 3350 476 707 1811 1583 2617 1337
5492,640 463 1638 2664 2980 1300 3262 3656 1216 3335
5493,2165 3022 1808 1039 2054 2510 3529 3409 169 3269
5494,3022 1211 2297 2646 1956 2626 640 293 2338 2128
5495,1583 2297 2210 1186 2510 472 640 2688 169 1315
5496,772 2603 2297 2732 3694 1615 3272 2784 584 2067
5497,3022 1039 36 401 1186 2784 618 2732 1859 2557
5498,1543 1831 1316 1583 2617 3022 36 1039 2338 1811
5499,3529 1583 1223 1560 1543 1315 1831 476 1039 640
5500,1615 3402 3448 2528 1341 3116 1227 2281 2370 37
5501,119 543 2314 283 3238 463 3408 1913 3234 3048
5502,1831 476 2664 1615 944 3528 2626 1045 1376 119
5503,2732 640 1186 1211 2468 331 3529 2210 512 2757
5504,1223 463 208 487 3350 1039 2402 1699 3327 3694
5505,3022 1223 1560 1831 2297 463 472 2402 3409 169
5506,1583 3022 2757 2646 2564 2732 621 3534 3409 944
5507,1039 3694 3022 1211 1831 2646 36 2603 476 584
5508,3529 3409 2789 1186 3013 3151 2862 3423 2557 2688
5509,640 1583 989 3022 3272 1039 3402 208 863 584
5510,1868 802 1086 472 3311 1545 3600 584 452 463
5511,3653 498 2091 3125 3022 1279 472 36 1638 3537
5512,36 2862 796 1315 3409 3692 472 1223 2784 3269
5513,1831 2732 2297 2626 543 2314 3053 1216 2501 2468
5514,1560 3600 1831 1315 2653 3409 2862 1543 452 3311
5515,1186 1279 2165 236 184 3022 132 93 1638 3151
5516,246 1315 467 2774 382 1633 3205 2342 183 3677
5517,1583 1039 2210 1543 3692 36 472 3694 1560 1030
5518,472 1223 1039 1316 2862 331 989 2646 398 2210
5519,472 1543 476 2646 463 1809 2256 3153 2186 2602
5520,472 246 1560 2370 1315 1371 2774 120 3256 3119
5521,36 2862 1543 3013 1186 1505 472 3022 3151 3153
5522,1279 796 1638 779 1505 472 3423 3022 2784 2862
5523,1831 2314 2468 2194 3238 1583 2297 1617 1007 799
5524,1583 1039 3529 1831 584 1211 1560 2862 2980 472
5525,2054 2528 1615 1371 1887 3677 2862 2297 3402 37
5526,472 1086 1868 452 802 2653 2402 2862 312 2345
5527,1223 1831 3013 463 2510 2626 1337 2664 2054 2366
5528,1583 1316 3529 3694 2784 2688 922 2470 1030 3317
5529,3529 3022 1583 640 463 124 2402 2732 3272 169
5530,584 2630 2980 2688 2603 2757 2626 463 3053 331
5531,36 3022 1223 169 796 2784 3423 1186 401 618
5532,3694 476 3529 2603 2784 1831 2688 3409 1615 2564
5533,472 246 467 2402 2256 1315 3677 2342 527 183
5534,1560 3153 1811 2534 2564 2688 1186 3272 1960 1376
5535,472 487 2646 1560 3418 361 132 3677 304 3013
5536,1039 2297 2210 2980 2129 1960 119 2342 3317 283
5537,2646 236 1811 1057 1315 3142 3692 3131 3022 2256
5538,1186 3692 3529 2956 1615 2646 2510 3528 944 2564
5539,2054 124 2646 2564 1560 3529 169 1057 1831 3022
5540,1039 1030 82 3013 1223 2757 1960 3409 3692 214
5541,779 2862 375 3409 1186 3151 3022 741 3013 2828
5542,2980 2387 1376 3656 1216 1375 1868 3335 620 1044
5543,3013 2688 1316 2784 1186 463 2297 2564 2510 779
5544,3013 2784 472 3151 1223 618 3409 2862 2664 1859
5545,3694 331 3013 1337 3059 2745 1341 3238 2327 1809
5546,2256 989 2402 2370 1315 1337 3677 382 186 3365
5547,472 463 584 2664 1376 3335 1216 1300 528 3262
5548,2510 1039 3473 2784 1078 584 2980 1855 2757 2314
5549,472 3022 1543 36 1223 2862 3013 3529 1316 1505
5550,246 2256 467 3600 120 382 2068 2342 3677 1315
5551,1315 472 236 2732 3638 2646 36 2054 1912 573
5552,2646 1543 2732 2564 2956 3317 293 1592 3238 3423
5553,528 3656 3262 1868 1300 3371 2653 3670 1830 402
5554,1543 1583 3022 36 1039 208 2297 2630 2646 2314
5555,472 2054 1615 2402 2980 863 2281 1678 2370 1371
5556,1831 2297 2210 2732 640 1039 2784 169 2067 472
5557,3022 1583 2230 2091 2510 512 2603 472 3537 2784
5558,1543 2862 3423 3022 1505 3013 3529 1316 3153 3409
5559,3529 1316 1831 2564 463 2862 1315 2980 2402 1811
5560,3529 124 3013 2862 3409 1337 2054 208 2980 2314
5561,3402 2402 1543 2297 2646 3013 1615 69 36 2673
5562,36 640 584 2664 3059 2784 3317 2956 3269 2510
5563,1583 3022 1831 1543 1560 1316 2402 3529 463 3409
5564,2402 1560 463 120 487 1337 1956 2297 1781 1223
5565,2335 1186 3227 1583 59 512 2528 760 2297 3532
5566,3013 2757 1223 3529 472 463 476 331 2515 774
5567,3227 1811 3022 169 1711 663 2732 3000 2063 1039
5568,1279 3013 618 2784 1583 779 93 1543 3269 1505
5569,1223 3694 2630 2297 1186 1030 3529 3317 1960 1615
5570,1376 2732 463 2297 3022 1279 1223 2688 1039 2817
5571,3022 1583 2210 1831 640 2297 1030 1505 2366 3418
5572,1354 1583 2256 2297 1216 2980 1316 1560 2732 3694
5573,1223 3529 2862 1543 1315 1583 2297 3022 2564 3013
5574,36 3013 1039 2067 3409 2732 1560 476 1592 2709
5575,472 1831 2297 3022 1583 2862 3529 1039 2980 3013
5576,640 1186 3692 476 1223 2646 1615 3529 790 3534
5577,1831 640 1223 1560 3409 2980 463 3529 1746 2564
5578,3022 2862 1583 1186 1543 2817 1223 2510 3013 3423
5579,2603 2297 2510 2630 1039 2067 1560 2980 584 2564
5580,36 1279 3013 1316 1831 169 2784 618 2564 2646
5581,1560 467 246 989 1887 2256 382 3365 1337 2774
5582,1811 463 2210 863 1316 3474 1211 1223 790 3692
5583,2054 1315 1840 2646 1057 1811 2732 2402 3013 922
5584,3529 2603 2297 1211 1831 640 3694 463 476 82
5585,1831 3022 2646 472 1583 3013 2564 3529 2862 2402
5586,3022 640 1583 2297 2630 3694 2980 2745 36 476
5587,2297 3350 2054 2646 1223 472 1315 1583 3597 1831
5588,3022 2732 640 1211 169 2630 2664 1030 36 1831
5589,1543 1223 1316 2054 3013 1831 1583 3022 640 124
5590,1543 2862 1316 1615 36 2210 476 463 584 94
5591,1583 476 584 1211 2210 463 2129 2626 2338 944
5592,1583 472 1316 3013 463 2297 1811 2564 3409 2732
5593,472 1560 246 989 3677 2342 1337 186 1668 2370
5594,1279 3022 2862 779 523 3409 472 1638 1186 132
5595,2402 2862 2054 1560 3529 3677 1615 2528 2980 1337
5596,2402 1316 1560 2862 36 1223 3022 3409 3153 1543
5597,3022 2210 640 2630 169 2603 584 2757 2784 2314
5598,1831 1223 3529 2862 2688 2745 1186 3677 2402 208
5599,1223 3013 463 208 3474 2757 487 3350 2646 2314
5600,1376 2664 3656 3529 2387 1858 528 1300 3335 1044
5601,3694 2630 2646 2331 1746 2768 621 1960 2366 1337
5602,3529 3022 772 2784 136 2630 1039 463 36 2366
5603,2210 2297 2067 2626 1078 2468 398 3473 1956 1216
5604,3677 2342 3119 1422 528 650 3415 2643 1668 438
5605,1583 3402 1039 3022 1831 2646 1560 3529 3694 1543
5606,1560 246 1337 2370 2256 467 1315 3677 2068 3365
5607,3022 2688 2630 2757 2626 584 2602 2784 2342 3473
5608,3013 1223 472 2862 2564 3529 3409 3153 1831 463
5609,1315 2054 2402 37 1615 1811 1840 3677 2528 2281
5610,169 2626 3053 398 2331 3215 1855 283 1640 1617
5611,3409 1505 3529 2784 1638 2603 2646 2931 2862 169
5612,3153 3529 1831 3692 1057 3272 2688 3694 2673 2256
5613,1039 1211 293 1960 1746 3046 331 1337 1640 2222
5614,1316 2402 1831 69 1315 883 138 409 476 2314
5615,1354 132 2557 1505 375 401 2510 772 1583 2248
5616,1583 1223 1543 640 2402 36 2862 2297 2210 2784
5617,1316 1279 3013 1505 1638 1039 3424 1583 2564 3692
5618,1831 2297 3694 36 2646 2745 1211 463 1505 584
5619,472 2402 1315 1337 3677 246 989 2068 1668 650
5620,3022 1583 1279 2862 1223 3529 472 1543 2784 3013
5621,1583 3022 640 166 3529 1223 169 1560 124 2664
5622,2210 2646 2732 1615 3059 2626 1078 2488 3046 1428
5623,1543 1583 3022 1039 3409 463 2054 2564 1315 3142
5624,3022 2862 1223 1543 1316 3423 1279 1583 2784 1638
5625,1811 1315 2256 204 452 2636 246 1560 3489 1240
5626,640 1223 208 1039 584 1316 1583 2210 2980 2297
5627,1831 3529 1223 1543 476 2646 2757 1039 2314 1560
5628,1223 3529 1316 3013 1560 1831 640 476 584 463
5629,1831 2297 2067 1078 3473 1956 3053 183 2314 2331
5630,2603 3382 3066 2840 2297 1223 640 1831 584 2630
5631,2646 2956 922 1583 2664 2297 1039 1001 1811 3213
5632,472 1086 802 232 174 1037 79 801 810 702
5633,1039 3529 1543 3692 1505 2564 640 2784 1316 2054
5634,1583 2297 3418 3529 2817 2603 1211 2980 2210 2646
5635,1543 2862 472 463 1223 1560 1316 1831 3409 36
5636,1543 1316 1223 2402 124 3529 1831 883 652 2387
5637,1223 1831 1039 3692 2297 3694 2688 169 3272 1211
5638,472 2054 2528 1887 3677 3402 3448 2370 3529 2646
5639,1086 472 1868 3656 452 312 1545 3311 1560 2402
5640,472 1337 1868 2745 1956 1086 331 382 188 1545
5641,463 2980 472 2564 3238 2602 3327 2297 3272 1615
5642,1583 3423 3022 2617 2732 2297 2148 1811 2630 69
5643,3423 1223 3013 2862 1316 2067 3142 741 3638 2054
5644,2297 1831 1039 1956 169 2688 2626 584 2210 2603
5645,472 3013 2564 1583 1831 2862 2297 1316 1354 1315
5646,3013 1831 2564 476 640 2297 3022 1583 2617 3272
5647,3529 2564 3409 2210 2402 208 1615 293 3402 2603
5648,3013 36 1279 1186 2732 3409 3022 3151 3153 2646
5649,3022 640 2630 169 1546 1223 331 212 1505 472
5650,2732 1376 2646 2256 3142 1057 2054 472 1859 922
5651,584 331 3529 3022 2468 463 1583 2194 1617 472
5652,1223 1560 1543 476 3013 2564 640 1811 3153 2617
5653,1543 2862 124 1223 1560 208 2402 463 2617 1615
5654,2297 2603 2342 3528 3534 1099 1560 1811 2129 1505
5655,2688 2210 2603 2630 169 2757 3053 1078 2342 2784
5656,463 2630 1583 1543 2673 3423 3022 1223 3013 36
5657,1583 472 2603 584 1337 1039 1086 640 2862 2630
5658,1543 3013 1316 640 124 3153 1560 3409 1615 1831
5659,2564 36 2732 208 707 3153 1887 487 1211 37
5660,1831 2603 36 3529 2646 463 2688 3694 476 2732
5661,1039 2646 640 1030 169 790 472 2256 1543 2564
5662,1583 36 1039 2688 772 2630 2297 2510 3013 2862
5663,640 2757 3694 2630 476 463 2603 169 3013 36
5664,472 2256 1315 2370 3365 2342 1887 482 512 3119
5665,3022 472 1583 2297 476 1316 3409 774 2468 1039
5666,3013 1543 36 2564 1505 779 1337 132 1583 3529
5667,2862 1560 2603 1543 2732 1186 169 3423 3529 1211
5668,1583 640 2732 2256 1615 790 3327 472 1376 1223
5669,1831 472 124 476 640 1615 2128 2980 2338 1916
5670,2297 1039 2402 1316 2757 1543 2314 183 3013 2862
5671,1279 1638 2784 1186 3022 3151 93 2248 2676 2688
5672,1543 1223 3529 1615 3013 2054 463 1315 36 640
5673,779 2817 2862 169 3269 2732 2828 1354 3692 3409
5674,2646 1315 584 2980 1560 2768 512 463 640 2256
5675,3418 3051 1583 3022 3677 640 3013 36 487 20
5676,3692 2732 2646 3142 1315 2054 2470 3418 1811 922
5677,3013 1223 3529 1316 2862 1543 1315 1337 232 2402
5678,2342 2732 472 3022 1583 2688 2817 2297 2673 3269
5679,2402 467 1560 1887 1315 2256 3600 989 3677 3365
5680,1223 463 2862 487 1811 2757 1315 2054 3402 2076
5681,1560 472 3022 3529 2297 3013 1583 3409 1039 3418
5682,1337 467 246 1315 2342 2370 1887 1633 382 3365
5683,36 3022 2862 472 3013 3409 1279 1316 3153 3131
5684,36 2862 472 2564 3529 1543 3022 1315 1583 2297
5685,640 463 528 3656 1868 2541 1848 2653 1375 312
5686,1583 36 1505 2732 132 2297 3423 2646 472 3692
5687,2054 3142 3059 3692 236 2256 1811 1583 1102 3022
5688,1831 2297 1039 2732 1078 1505 3473 1855 2501 2757
5689,2630 1039 2297 3692 2646 1505 1354 2980 2732 2626
5690,3692 2732 2603 1186 2256 2757 3529 208 2956 3694
5691,1315 1811 2054 863 1543 3013 1316 2370 2980 3448
5692,3022 2630 208 3529 584 1223 1376 1912 2688 3013
5693,3656 1086 472 1868 79 802 2862 2402 312 1686
5694,1223 36 2862 1583 3409 1316 3423 3153 1560 463
5695,2862 3409 1560 3529 1315 2564 124 640 36 989
5696,584 3529 2757 1956 208 398 3238 2338 2129 3660
5697,132 3692 1583 2603 1039 3409 2862 3151 1543 829
5698,1811 472 1615 2402 1315 1678 2646 1887 863 1341
5699,472 1831 2862 989 707 94 3350 3402 1583 2054
5700,3409 1316 3022 3423 1315 618 3529 3151 3424 3692
5701,1279 3423 618 36 132 1039 1638 1186 472 2510
5702,1831 2297 2630 2331 1039 398 36 2342 543 799
5703,1376 3000 1638 3656 528 3335 1300 1848 3262 2541
5704,1186 2646 1811 2054 2636 3298 3022 3677 2587 1543
5705,36 3529 1543 472 3013 3409 3269 2603 1186 1316
5706,472 2646 1223 1583 3013 2297 1316 1039 1615 2054
5707,472 246 989 1315 2370 2774 1887 3256 1337 382
5708,620 3409 1186 36 10 1638 2230 472 2688 498
5709,3529 476 640 2630 1316 2314 2732 2603 1223 1617
5710,463 584 1376 528 2653 160 232 3000 1337 1216
5711,169 2119 2281 1070 1711 3696 2980 663 1211 640
5712,2732 2510 640 2297 1831 2210 169 2067 2980 2757
5713,1583 2335 1279 3022 1315 1070 169 2297 59 472
5714,1376 2603 2510 2528 2342 472 2297 2732 3022 3269
5715,1583 2067 584 2757 2314 3529 2602 2626 1505 2862
5716,2862 3013 1560 1583 3022 1316 3529 640 1211 3298
5717,3059 2732 1615 2054 1376 1057 1583 2980 3529 3142
5718,2862 3022 1223 3423 1039 1186 1316 1543 1279 1583
5719,476 2603 2980 1809 36 3046 3327 621 1956 3238
5720,2256 2502 1057 863 3692 2470 3402 2664 1102 1341
5721,2732 3013 2688 1211 2664 2630 2564 3529 1057 1223
5722,1223 2732 1831 3022 2297 463 476 584 2646 3692
5723,183 398 2067 2331 1491 2784 1007 1617 1078 1855
5724,1583 3022 2297 476 36 2630 2603 584 1316 1560
5725,1039 640 1223 3694 2297 3013 2256 476 2314 2757
5726,2297 1583 3022 584 2980 2757 1186 2664 1956 3053
5727,36 3059 1960 3423 3350 944 1592 2327 772 3142
5728,1583 3013 1316 1543 36 2297 2732 1831 1560 3409
5729,1583 2210 2603 2626 3053 2602 2630 472 2342 2784
5730,3022 1583 1039 1279 3013 1223 2067 3694 476 2297
5731,472 2732 2054 1223 3013 3022 2646 1811 2862 3529
5732,169 3692 1211 1615 476 3694 2745 2603 463 36
5733,1543 1583 36 472 2256 3529 1223 2297 2862 1811
5734,472 2646 640 1186 1279 1831 2067 1211 2603 618
5735,1831 1583 640 2688 2210 2603 398 1039 2602 2732
5736,2862 3013 36 472 3529 1186 1279 3022 1583 463
5737,640 2980 1376 3000 1638 528 3656 3262 3371 3670
5738,3022 1583 2745 2603 3694 2210 463 2630 640 2646
5739,1543 2862 1811 2564 1560 3529 863 1615 1887 2370
5740,1223 1831 472 2688 640 2402 3059 208 1505 772
5741,1543 1560 3013 3409 463 1315 3153 2564 2054 3272
5742,1543 3022 463 2646 124 1211 2617 3694 989 2210
5743,2370 3677 989 1560 2068 1887 3256 2256 1337 186
5744,2331 2732 36 3528 472 512 3005 1044 2366 3441
5745,3059 2256 166 863 1583 1030 2980 472 2664 2646
5746,1858 1376 2387 3656 3335 1216 160 1375 3262 1868
5747,36 2732 3423 640 2664 2817 3529 3269 2603 1505
5748,1543 1223 472 3013 1316 1315 3153 124 3022 1560
5749,2210 3694 640 2603 463 208 1030 2757 2646 3534
5750,2210 36 640 1211 2646 2630 1505 208 1960 944
5751,1615 1811 2402 3529 1560 3013 1316 2528 124 1337
5752,1376 1811 2054 922 2402 2502 3059 1968 790 1583
5753,2688 2603 2210 2732 2067 2297 2626 169 543 2331
5754,1337 3529 2653 1560 1887 312 1831 3013 2564 2297
5755,2210 2603 463 3694 1211 2630 476 36 2980 1505
5756,293 3238 487 2338 94 2054 3441 2603 3628 863
5757,3022 640 2256 1543 1546 1560 2630 3059 2636 1240
5758,2603 584 1960 2366 3528 2630 2626 3534 3692 1376
5759,1583 2210 3694 476 331 3238 3528 3473 1186 1809
5760,1583 1223 584 3529 3298 1039 1615 463 2646 472
5761,169 1583 2297 1956 2732 2256 1039 36 3529 1376
5762,3423 1279 1223 1543 1638 3269 3529 2828 1583 3409
5763,467 246 2402 2256 989 1337 382 3677 1315 482
5764,3022 2297 169 618 2510 3418 2630 3409 1186 1211
5765,1543 1316 3409 463 2564 3423 2402 1583 36 1560
5766,476 640 2862 2757 2603 1956 2617 944 398 3272
5767,1583 1831 2603 2297 640 2210 2732 169 2510 2980
5768,1223 3529 2210 1615 2402 2630 2327 2757 3474 989
5769,1831 2980 331 2757 293 1490 2129 2175 563 785
